Property_type,Property_city,Property_location,Bedrooms,Bathrooms,Parking_space,property_price_(per_month)
Apartment,Pretoria,"Lotus Gardens",4,4,8,1000
House,Pretoria,"Woodhill Golf Estate",2,1,1,95000
Town-house,Pretoria,"Olympus AH",1,1,1,7900
House,Pretoria,Groenkloof,1,1,1,9990
Apartment,Pretoria,"Mooikloof Glen",4,2,1,7500
House,Pretoria,"Waterkloof Ridge",3,1,2,30000
Apartment,Pretoria,Doornpoort,3,2,2,9850
Town-house,Pretoria,Hazeldean,2,2,2,14000
House,Pretoria,"Faerie Glen",3,2,1,10000
Town-house,Pretoria,"The Wilds",2,2,1,18000
Apartment,Pretoria,Sinoville,2,2,1,10200
Apartment,Pretoria,Brooklyn,1,1,1,15800
Apartment,Pretoria,"Pretoria Central",1,1,2,5600
Apartment,Pretoria,"Pretoria North",2,1,2,4700
House,Pretoria,"Patryshoek AH",3,2,2,5575
Apartment,Pretoria,"Lynnwood Glen",2,2,1,12750
Town-house,Pretoria,"The Wilds",1,1,1,18000
Apartment,Pretoria,Queenswood,3,1,1,8000
Apartment,Pretoria,Riviera,1,1,1,5250
Apartment,Pretoria,Riviera,1,1,1,5250
Apartment,Pretoria,"Waterkloof Park",2,2,2,18500
Apartment,Pretoria,Hazeldean,2,2,1,8800
Apartment,Pretoria,"Pretoria North",2,1,1,6000
Apartment,Pretoria,Brooklyn,2,1,9,4500
Apartment,Pretoria,"Menlo Park",1,1,1,4900
Apartment,Pretoria,Sunnyside,2,1,4,4500
House,Pretoria,Groenkloof,5,1,1,27990
House,Pretoria,"Waterkloof Ridge",2,3,3,75000
Apartment,Pretoria,Hatfield,6,1,3,11800
House,Pretoria,Waterkloof,1,7,1,90000
Apartment,Pretoria,"Philip Nel Park",2,1,2,3500
Apartment,Pretoria,"Pretoria Central",3,1,1,3472
Town-house,Pretoria,Annlin,3,1,2,6700
Apartment,Pretoria,Hatfield,2,2,1,11500
Apartment,Pretoria,"West Park",2,1,2,5400
Apartment,Pretoria,Hatfield,2,2,2,3950
Apartment,Pretoria,"Lotus Gardens",1,1,4,7150
Apartment,Pretoria,Mooikloof,4,2,1,7500
Apartment,Pretoria,Hatfield,2,2,1,3950
House,Pretoria,Villieria,2,1,2,15000
Town-house,Pretoria,"Silver Lakes Golf Estate",1,1,2,28000
Town-house,Pretoria,"The Wilds",3,3,8,12000
Town-house,Pretoria,"Moreleta Park",3,3,4,4500
Town-house,Pretoria,"Menlo Park",6,7,4,30000
Apartment,Pretoria,"Zambezi Manor Lifestyle Estate",4,3,4,15750
Town-house,Pretoria,"Waterkloof Ridge",3,3,1,90000
House,Pretoria,"Woodhill Golf Estate",6,8,1,45000
Apartment,Pretoria,"Nieuw Muckleneuk",4,3,1,24000
House,Pretoria,"Waterkloof Ridge",2,2,2,94000
Apartment,Pretoria,Eastwood,1,1,2,13500
Apartment,Pretoria,Sinoville,2,1,2,9500
House,Pretoria,"Waterkloof Glen",3,3,2,35000
Apartment,Pretoria,Sinoville,2,1,2,9500
Apartment,Pretoria,Sinoville,2,1,4,8500
House,Pretoria,Waterkloof,4,4,2,45000
House,Pretoria,Brooklyn,2,2,1,30000
House,Pretoria,Clydesdale,1,1,1,4500
House,Pretoria,Groenkloof,1,1,1,12990
Apartment,Pretoria,"Menlo Park",2,2,2,12700
Apartment,Pretoria,"Menlo Park",2,2,2,18000
House,Pretoria,"Waterkloof Ridge",4,4,1,41000
Apartment,Pretoria,Hatfield,2,1,2,10500
Apartment,Pretoria,Hatfield,2,1,1,11000
Apartment,Pretoria,Menlyn,1,1,1,27000
House,Pretoria,Eastwood,1,1,1,10500
Apartment,Pretoria,Equestria,3,4,4,9300
House,Pretoria,Arcadia,3,1,4,25000
Apartment,Pretoria,Arcadia,2,8,3,6000
House,Pretoria,Waterkloof,3,3,3,23000
Apartment,Pretoria,Kwaggasrand,1,1,1,4525
Apartment,Pretoria,Lynnwood,2,1,1,8750
Apartment,Pretoria,Hatfield,2,2,1,10000
House,Pretoria,"Silver Lakes Golf Estate",2,1,2,28000
House,Pretoria,Meyerspark,1,1,3,2500
Town-house,Pretoria,"Menlo Park",1,1,1,10400
Apartment,Pretoria,"Mooikloof Glen",3,2,1,11500
House,Pretoria,"Lynnwood Glen",4,3,3,25000
Apartment,Pretoria,Brooklyn,1,1,1,12750
House,Pretoria,"The Wilds",2,1,6,13000
Apartment,Pretoria,Riviera,1,1,1,5900
Apartment,Pretoria,Brooklyn,1,1,2,12900
House,Pretoria,"Faerie Glen",3,3,1,28000
Apartment,Pretoria,Hatfield,1,1,2,7200
Apartment,Pretoria,"Mooikloof Glen",3,2,1,11500
Apartment,Pretoria,Waterkloof,1,1,1,11300
Apartment,Pretoria,"Menlo Park",3,3,2,25500
House,Pretoria,"Faerie Glen",3,3,2,25500
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,10500
Apartment,Pretoria,"Lotus Gardens",2,1,2,6750
Apartment,Pretoria,"Lotus Gardens",4,3,4,7150
House,Pretoria,"Woodhill Golf Estate",2,1,1,75000
House,Pretoria,Danville,1,1,1,6500
Apartment,Pretoria,Queenswood,1,1,1,6000
Apartment,Pretoria,"Doornpoort AH",9,2,2,6700
House,Pretoria,Sunnyside,3,1,2,3300
Apartment,Pretoria,"West Park",2,2,1,5800
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,2,22000
Apartment,Pretoria,Sinoville,3,3,1,10400
House,Pretoria,Bronberg,9,2,1,22000
House,Pretoria,Sunnyside,3,3,1,3300
Town-house,Pretoria,"Olympus AH",3,2,1,22000
Apartment,Pretoria,"Ashlea Gardens",1,1,3,18750
Apartment,Pretoria,Sunnyside,1,1,2,5000
Apartment,Pretoria,Gezina,1,1,1,4200
Apartment,Pretoria,"Menlo Park",2,2,2,16900
House,Pretoria,Queenswood,4,2,4,4000
Apartment,Pretoria,"Menlo Park",2,2,2,15500
Apartment,Pretoria,Hatfield,1,1,1,4127
House,Pretoria,"Woodhill Golf Estate",5,5,3,65000
Apartment,Pretoria,Brooklyn,1,1,1,6750
Apartment,Pretoria,Brooklyn,1,1,1,5800
Apartment,Pretoria,Waterkloof,1,1,2,8990
Town-house,Pretoria,"Six Fountains",3,2,2,20000
Town-house,Pretoria,"Six Fountains",3,2,3,22000
House,Pretoria,Waterkloof,4,2,2,42000
Apartment,Pretoria,"Pretoria Central",2,1,4,7000
Town-house,Pretoria,"Six Fountains",3,2,1,22000
House,Pretoria,Queenswood,4,2,6,4000
Apartment,Pretoria,"Willow Park Manor",1,1,4,9500
Apartment,Pretoria,"Menlo Park",1,1,1,9500
Apartment,Pretoria,Mooikloof,2,2,4,12000
Apartment,Pretoria,"Pretoria West",1,1,2,3500
House,Pretoria,"Waterkloof Glen",3,2,1,24000
Apartment,Pretoria,"Mooikloof Ridge",2,1,4,9950
Apartment,Pretoria,Hatfield,2,1,2,6000
Apartment,Pretoria,Sunnyside,3,3,2,2495
House,Pretoria,Waterkloof,1,1,1,30000
Apartment,Pretoria,Hillcrest,2,2,1,7000
Town-house,Pretoria,Montana,1,1,2,8600
Apartment,Pretoria,Sunnyside,2,1,1,4530
Town-house,Pretoria,"Mooikloof Ridge",1,1,4,8000
House,Pretoria,"Montana Tuine",1,1,1,5200
Town-house,Pretoria,"Kameeldrift East",3,3,2,13200
Apartment,Pretoria,Garsfontein,2,2,2,8500
House,Pretoria,Mamelodi,3,2,5,9000
House,Pretoria,"Waterkloof Ridge",4,4,4,40000
Apartment,Pretoria,"Olympus AH",4,5,6,8200
House,Pretoria,"Sable Hills",4,2,2,60000
House,Pretoria,"Kameeldrift East",3,2,3,17900
Apartment,Pretoria,Arcadia,3,4,4,15000
House,Pretoria,"Baileys Muckleneuk",3,3,2,26750
Town-house,Pretoria,"Olympus AH",6,3,2,22000
House,Pretoria,Hatfield,3,3,2,3500
Town-house,Pretoria,Waterkloof,2,1,2,27000
Apartment,Pretoria,Hatfield,2,2,2,8900
Apartment,Pretoria,Waterkloof,4,4,3,20000
House,Pretoria,"Woodhill Golf Estate",2,2,3,50000
Apartment,Pretoria,"Menlo Park",3,2,2,15900
Apartment,Pretoria,Annlin,4,5,6,9300
House,Pretoria,Groenkloof,3,3,4,75000
Town-house,Pretoria,Waterkloof,4,4,1,27000
Apartment,Pretoria,Hillcrest,2,1,1,8000
Apartment,Pretoria,Arcadia,3,1,1,7580
Apartment,Pretoria,Zwartkoppies,1,1,1,7000
House,Pretoria,"Silver Lakes Golf Estate",4,3,2,38000
Apartment,Pretoria,"Nieuw Muckleneuk",2,2,2,15500
Apartment,Pretoria,"Monument Park",2,2,2,17500
House,Pretoria,"Nieuw Muckleneuk",1,1,2,17000
House,Pretoria,"Woodhill Golf Estate",4,3,2,35000
Apartment,Pretoria,Lynnwood,1,1,1,5500
House,Pretoria,"Waterkloof Ridge",4,3,2,26000
House,Pretoria,Danville,4,2,3,9000
Apartment,Pretoria,"Montana Tuine",1,1,1,7500
Apartment,Pretoria,Menlyn,1,1,1,16500
Apartment,Pretoria,"La Montagne",1,1,2,7000
Apartment,Pretoria,"Moreleta Park",1,1,2,11500
Apartment,Pretoria,Brooklyn,2,2,1,23000
Apartment,Pretoria,"Pretoria North",2,1,2,5790
Apartment,Pretoria,"Greencreek Lifestyle Estate",2,2,1,8750
Apartment,Pretoria,"Pretoria North",2,1,1,5790
House,Pretoria,Brooklyn,1,1,2,8600
Apartment,Pretoria,Brooklyn,2,2,1,12000
Apartment,Pretoria,Brooklyn,2,2,1,14000
Apartment,Pretoria,Hazeldean,2,2,2,9750
House,Pretoria,"Waterkloof Ridge",4,5,4,50000
Apartment,Pretoria,"Capital Park",1,1,1,3920
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,13500
House,Pretoria,"Sable Hills",2,2,2,22000
House,Pretoria,"Waterkloof Ridge",5,3,4,55000
House,Pretoria,"Silverwoods Country Estate",4,3,2,42000
Apartment,Pretoria,Waverley,2,1,2,9500
Apartment,Pretoria,"Nieuw Muckleneuk",2,2,2,15500
Apartment,Pretoria,Menlyn,2,2,1,45000
Town-house,Pretoria,Eastwood,4,3,1,22500
Apartment,Pretoria,Brooklyn,1,1,3,11800
House,Pretoria,"Willow Acres",3,3,1,29999
Town-house,Pretoria,"Kilner Park",2,1,3,8500
House,Pretoria,"Waterkloof Ridge",4,4,4,75000
Town-house,Pretoria,Waterkloof,4,3,2,32000
Apartment,Pretoria,Brooklyn,2,2,1,12000
Apartment,Pretoria,Menlyn,1,1,1,23000
Apartment,Pretoria,Riviera,1,1,1,4190
House,Pretoria,"Moreleta Park",1,1,7,5500
House,Pretoria,"Waterkloof Ridge",3,3,1,32000
Apartment,Pretoria,Rietondale,1,1,1,7500
Apartment,Pretoria,Hatfield,1,1,1,5420
Apartment,Pretoria,Menlyn,1,1,2,23000
House,Pretoria,"Silverwoods Country Estate",4,3,1,39000
Apartment,Pretoria,Arcadia,1,1,6,4500
House,Pretoria,"Silver Lakes Golf Estate",4,2,1,45000
House,Pretoria,"Montana Park",1,1,1,7800
Apartment,Pretoria,"Willow Park",1,1,2,7700
House,Pretoria,"Olympus AH",3,3,2,22000
Apartment,Pretoria,Muckleneuk,3,2,2,30000
Apartment,Pretoria,Muckleneuk,2,2,1,10500
Apartment,Pretoria,Hatfield,2,1,1,7900
Apartment,Pretoria,Hatfield,1,1,1,6600
Town-house,Pretoria,Equestria,2,2,7,9750
House,Pretoria,Garsfontein,1,1,2,6000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,24000
Apartment,Pretoria,"Montana Tuine",2,1,1,7950
Apartment,Pretoria,"Philip Nel Park",2,1,1,6760
Apartment,Pretoria,Waverley,2,1,2,9750
Apartment,Pretoria,"Menlo Park",2,2,1,18000
House,Pretoria,"Willow Acres",4,3,4,56900
Apartment,Pretoria,Hatfield,1,1,1,9500
Apartment,Pretoria,Arcadia,3,1,2,7100
Apartment,Pretoria,Hatfield,1,1,2,6400
House,Pretoria,"Lynnwood Glen",4,4,2,45000
Apartment,Pretoria,Hatfield,2,1,1,7500
House,Pretoria,"Waterkloof Ridge",4,4,4,36000
Apartment,Pretoria,Hatfield,2,2,2,10000
House,Pretoria,"Silverwoods Country Estate",4,3,1,39000
Town-house,Pretoria,Sterrewag,2,1,1,13500
Apartment,Pretoria,Arcadia,2,1,1,6800
Apartment,Pretoria,"Mooikloof Glen",1,1,2,7450
Apartment,Pretoria,"Paramount Estate",2,2,1,8800
Apartment,Pretoria,"Lynnwood Glen",2,2,1,11000
Apartment,Pretoria,Brooklyn,1,1,11,11200
House,Pretoria,Muckleneuk,6,5,13,55000
House,Pretoria,Sunnyside,11,5,1,5000
House,Pretoria,Brooklyn,1,1,1,6900
Apartment,Pretoria,Menlyn,2,1,1,26000
House,Pretoria,Arcadia,4,4,2,8000
House,Pretoria,"The Hills Game Reserve Estate",1,1,1,50000
Apartment,Pretoria,Sunnyside,1,1,1,4932
Apartment,Pretoria,Brooklyn,2,1,1,11500
Apartment,Pretoria,Danville,1,1,2,6935
Apartment,Pretoria,"Pretoria North",2,2,1,3860
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,1,15900
Apartment,Pretoria,Waterkloof,1,1,11,11300
Apartment,Pretoria,Newlands,6,5,3,5387
Apartment,Pretoria,Daspoort,1,1,1,4150
Town-house,Pretoria,"Menlo Park",3,2,4,23000
Apartment,Pretoria,Kwaggasrand,1,1,2,4125
Apartment,Pretoria,Waterkloof,3,3,3,22000
House,Pretoria,"Woodhill Golf Estate",4,3,1,40000
House,Pretoria,Groenkloof,1,1,1,11990
Apartment,Pretoria,"Olympus AH",2,1,2,9500
Apartment,Pretoria,"Menlo Park",2,3,1,23000
House,Pretoria,Brooklyn,4,4,1,35000
Apartment,Pretoria,"Faerie Glen",2,1,1,8600
Apartment,Pretoria,Brooklyn,2,2,2,14000
Town-house,Pretoria,"Olympus AH",3,2,5,22000
House,Pretoria,Groenkloof,5,6,2,50000
Town-house,Pretoria,"Olympus AH",3,2,2,22000
Town-house,Pretoria,"Olympus AH",3,2,1,22000
Apartment,Pretoria,Sunnyside,1,1,2,3950
Apartment,Pretoria,Arcadia,2,1,2,21000
House,Pretoria,"The Hills Game Reserve Estate",3,2,2,33000
Apartment,Pretoria,"Waterkloof Ridge",3,3,2,13000
House,Pretoria,Lynnwood,1,1,3,10000
House,Pretoria,"Woodhill Golf Estate",6,8,8,85000
House,Pretoria,"Woodhill Golf Estate",4,56,2,60000
Apartment,Pretoria,"Capital Park",1,4,1,3940
Apartment,Pretoria,"La Montagne",2,1,1,7950
Town-house,Pretoria,"Pretoria North",2,1,1,7200
Apartment,Pretoria,Menlyn,1,1,1,23000
Apartment,Pretoria,Brooklyn,2,1,2,14999
Apartment,Pretoria,"Kilner Park",2,2,2,6950
House,Pretoria,Garsfontein,1,1,1,5965
House,Pretoria,"Waterkloof Ridge",6,1,8,95000
House,Pretoria,"Willow Acres",5,7,2,50000
Apartment,Pretoria,"Mooikloof Manor",2,5,5,10000
House,Pretoria,"Silver Lakes",5,2,4,50000
House,Pretoria,"Montana Park",4,3,2,23500
Apartment,Pretoria,"West Park",1,2,1,5350
Town-house,Pretoria,"The Wilds",2,1,2,15500
Apartment,Pretoria,"Lotus Gardens",4,3,2,1500
House,Pretoria,"Woodhill Golf Estate",6,3,3,52000
House,Pretoria,"Silver Lakes Golf Estate",1,1,1,75000
Apartment,Pretoria,Hazelwood,1,1,1,22000
Apartment,Pretoria,"Menlo Park",4,3,2,21500
House,Pretoria,"Waterkloof Ridge",3,3,3,30000
Apartment,Pretoria,Brooklyn,5,6,8,52000
House,Pretoria,"Woodhill Golf Estate",4,3,4,56000
House,Pretoria,"Woodhill Golf Estate",3,2,2,52000
House,Pretoria,"Silver Lakes",4,2,2,29000
House,Pretoria,"Silver Lakes Golf Estate",1,1,1,38000
Apartment,Pretoria,"Capital Park",1,5,1,5520
Apartment,Pretoria,"Philip Nel Park",4,1,3,3500
House,Pretoria,"Silver Lakes",1,4,1,75000
Apartment,Pretoria,Sunnyside,5,2,5,5880
House,Pretoria,"Silver Lakes Golf Estate",2,1,3,46000
House,Pretoria,"Philip Nel Park",1,2,1,1600
Apartment,Pretoria,"Menlo Park",2,6,1,21500
Apartment,Pretoria,Eastwood,6,2,4,20000
Town-house,Pretoria,"Woodhill Golf Estate",3,2,4,25000
Apartment,Pretoria,Gezina,1,1,1,2040
Apartment,Pretoria,Menlyn,2,2,1,23000
House,Pretoria,"The Wilds",2,1,1,14500
Apartment,Pretoria,Lynnwood,2,2,1,7500
Town-house,Pretoria,"The Wilds",2,1,1,14500
Apartment,Pretoria,Lynnwood,2,3,2,9500
Apartment,Pretoria,"Menlo Park",2,1,1,23000
Apartment,Pretoria,Lynnwood,2,1,1,8000
Apartment,Pretoria,"Pretoria West",2,1,1,6420
Apartment,Pretoria,"Pretoria North",2,2,2,6800
House,Pretoria,"Menlo Park",1,1,1,14000
Apartment,Pretoria,Menlyn,4,4,2,16000
House,Pretoria,"Silver Lakes Golf Estate",2,1,1,50000
Apartment,Pretoria,Lynnwood,3,2,2,8500
Apartment,Pretoria,"Nieuw Muckleneuk",2,3,2,28500
Apartment,Pretoria,"Six Fountains",1,1,1,17000
Apartment,Pretoria,"Waterkloof Ridge",4,5,9,10000
House,Pretoria,"Waterkloof Ridge",11,5,13,75000
House,Pretoria,Sunnyside,2,1,1,4800
Town-house,Pretoria,Hazelwood,3,2,2,23000
Apartment,Pretoria,"Menlo Park",1,1,1,11900
Apartment,Pretoria,Equestria,2,2,2,10300
House,Pretoria,Hatfield,7,6,1,3500
Apartment,Pretoria,Hatfield,3,2,3,25500
Apartment,Pretoria,"Montana Tuine",1,1,2,7000
Town-house,Pretoria,"Menlo Park",3,2,2,32000
House,Pretoria,"Pretoria West",3,2,3,7500
Apartment,Pretoria,"Savannah Country Estate",2,2,1,8300
Town-house,Pretoria,"Willow Park Manor",3,2,1,16750
Town-house,Pretoria,"Kilner Park",3,2,1,9400
Apartment,Pretoria,"Menlo Park",1,1,2,10000
Apartment,Pretoria,Sinoville,2,1,1,8500
Apartment,Pretoria,Lynnwood,1,1,2,9500
House,Pretoria,Kwaggasrand,3,1,1,8500
Apartment,Pretoria,Riviera,2,1,3,4000
Apartment,Pretoria,"Pretoria West",2,1,1,6435
Apartment,Pretoria,Sunnyside,2,1,1,5770
House,Pretoria,Brooklyn,1,1,5,7950
House,Pretoria,Brooklyn,6,5,2,3750
House,Pretoria,"Faerie Glen",3,3,1,28000
House,Pretoria,"Savannah Country Estate",5,3,1,28000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,2,20000
Apartment,Pretoria,Arcadia,1,1,4,6450
Apartment,Pretoria,"West Park",1,1,1,4450
Town-house,Pretoria,"Woodhill Golf Estate",3,2,2,29950
House,Pretoria,"Waterkloof Ridge",4,3,4,30000
Apartment,Pretoria,Arcadia,2,1,1,6390
Town-house,Pretoria,"Woodhill Golf Estate",3,2,1,29950
House,Pretoria,"Woodhill Golf Estate",4,4,2,100000
Apartment,Pretoria,Waterkloof,1,1,2,11300
House,Pretoria,"Philip Nel Park",3,2,3,6400
Apartment,Pretoria,"Waterkloof Ridge",2,1,1,11500
Apartment,Pretoria,"Menlo Park",2,2,2,22000
House,Pretoria,Silverton,3,1,6,14408
Town-house,Pretoria,"Silver Lakes Golf Estate",2,2,2,28000
House,Pretoria,Groenkloof,3,2,3,25000
Apartment,Pretoria,"Capital Park",1,1,1,3940
Apartment,Pretoria,Riviera,1,1,5,5900
Apartment,Pretoria,"Menlo Park",2,2,3,14000
House,Pretoria,"Woodhill Golf Estate",4,4,4,60000
Town-house,Pretoria,"Silver Lakes Golf Estate",2,2,2,28000
House,Pretoria,"Woodhill Golf Estate",4,5,3,59900
Apartment,Pretoria,Tileba,2,1,3,5545
Town-house,Pretoria,"Woodhill Golf Estate",3,3,4,35000
House,Pretoria,"Woodhill Golf Estate",3,2,4,85000
House,Pretoria,Lukasrand,5,7,2,4950
Apartment,Pretoria,Brooklyn,5,3,6,13900
House,Pretoria,"Woodhill Golf Estate",2,2,1,85000
Apartment,Pretoria,Clydesdale,5,7,1,7500
Apartment,Pretoria,Hatfield,2,1,1,4200
Apartment,Pretoria,Sinoville,2,1,1,7500
House,Pretoria,Muckleneuk,3,3,5,27000
House,Pretoria,"Monument Park",4,2,6,19000
House,Pretoria,"Tyger Valley",2,2,2,15000
Apartment,Pretoria,"Waterkloof Park",3,2,2,25000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,3,23000
Apartment,Pretoria,Hatfield,2,2,2,17500
House,Pretoria,"Silver Lakes Golf Estate",4,3,2,38000
Apartment,Pretoria,Sterrewag,2,1,2,9675
Apartment,Pretoria,Brooklyn,2,2,3,13800
Town-house,Pretoria,"The Wilds",3,2,5,18000
House,Pretoria,Muckleneuk,3,3,2,25000
House,Pretoria,"Faerie Glen",3,3,3,28000
Apartment,Pretoria,Waterkloof,2,2,3,13500
House,Pretoria,"Woodhill Golf Estate",3,4,6,45000
Apartment,Pretoria,Brooklyn,2,2,1,14000
House,Pretoria,"Silver Lakes Golf Estate",4,3,1,38000
House,Pretoria,Montana,4,4,4,38000
House,Pretoria,"Silver Lakes Golf Estate",4,3,8,55000
House,Pretoria,Brooklyn,1,1,1,6100
House,Pretoria,Brooklyn,1,1,1,6200
Town-house,Pretoria,"The Wilds",2,2,2,15500
Apartment,Pretoria,Hatfield,1,1,1,13000
Apartment,Pretoria,Menlyn,1,1,1,25500
Town-house,Pretoria,Equestria,3,3,4,17400
Town-house,Pretoria,"The Wilds",2,2,1,15500
Town-house,Pretoria,"The Wilds",2,1,1,13000
Town-house,Pretoria,"The Wilds",2,2,2,15500
Town-house,Pretoria,"The Wilds",2,2,1,14500
Apartment,Pretoria,"Menlo Park",2,2,2,14500
Town-house,Pretoria,"The Wilds",3,2,2,20000
Town-house,Pretoria,"The Wilds",2,1,1,13000
Apartment,Pretoria,Sunnyside,1,1,1,4000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,2,12000
House,Pretoria,"Waterkloof Ridge",6,7,8,95000
Apartment,Pretoria,Annlin,2,1,2,7400
House,Pretoria,"Menlo Park",1,2,1,5000
Apartment,Pretoria,Mayville,2,1,1,4500
Apartment,Pretoria,Sunnyside,4,2,3,3200
Apartment,Pretoria,Waterkloof,2,2,4,20000
House,Pretoria,"Kameeldrift East",4,3,1,22000
House,Pretoria,Waterkloof,3,2,2,32000
Apartment,Pretoria,"Pretoria Central",1,1,3,4520
Apartment,Pretoria,Brooklyn,2,2,1,12500
Apartment,Pretoria,Brooklyn,2,2,2,15000
House,Pretoria,"Willow Acres Ext 10",3,3,1,30000
House,Pretoria,Erasmuskloof,2,2,1,9200
Apartment,Pretoria,"Faerie Glen",2,2,1,8800
Apartment,Pretoria,Gezina,2,1,1,5300
Apartment,Pretoria,Hatfield,3,1,1,17500
Apartment,Pretoria,Hatfield,2,1,5,16500
Apartment,Pretoria,Hatfield,2,1,1,16500
Apartment,Pretoria,Hillcrest,2,2,1,5950
House,Pretoria,Danville,3,2,4,16500
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,2,12000
Apartment,Pretoria,Brooklyn,2,2,2,15500
Apartment,Pretoria,Mayville,1,1,1,3840
House,Pretoria,Wapadrand,3,3,4,31000
Apartment,Pretoria,"Mooikloof Glen",1,1,1,6500
Apartment,Pretoria,Arcadia,1,1,1,4850
Apartment,Pretoria,"Silver Lakes Golf Estate",1,1,5,6600
House,Pretoria,Sunnyside,4,4,1,2940
House,Pretoria,Waterkloof,1,1,3,40000
Apartment,Pretoria,Rietondale,6,5,1,7000
House,Pretoria,"Willow Acres",1,1,1,45000
Apartment,Pretoria,"Montana Park",1,1,1,9500
House,Pretoria,Groenkloof,11,2,2,10990
Apartment,Pretoria,Sunnyside,11,2,3,1505
Apartment,Pretoria,Colbyn,2,2,1,5000
Apartment,Pretoria,Colbyn,2,1,2,5000
Apartment,Pretoria,Sunnyside,3,2,1,6790
House,Pretoria,"Waterkloof Heights",6,7,2,50000
House,Pretoria,"Waterkloof Ridge",3,3,4,28000
Apartment,Pretoria,"Alphen Park",1,1,1,21500
House,Pretoria,Danville,1,2,4,4500
House,Pretoria,Waterkloof,3,2,7,28000
House,Pretoria,"Waterkloof Ridge",5,5,1,65000
Apartment,Pretoria,Sunnyside,1,1,1,3800
Apartment,Pretoria,Queenswood,1,1,1,4750
House,Pretoria,Riviera,1,1,4,5000
Apartment,Pretoria,Hatfield,1,1,2,8500
Apartment,Pretoria,Menlyn,1,1,4,23000
Town-house,Pretoria,Equestria,3,2,2,22000
Apartment,Pretoria,Brooklyn,3,3,1,42000
House,Pretoria,"Willow Acres",6,5,2,50000
House,Pretoria,Andeon,3,2,1,8000
Apartment,Pretoria,"Mountain View",1,1,1,5300
Apartment,Pretoria,"Menlo Park",2,2,4,16500
Apartment,Pretoria,"Paramount Estate",2,2,2,8800
Apartment,Pretoria,Sinoville,2,1,2,8500
Apartment,Pretoria,Sinoville,2,1,2,7500
House,Pretoria,"Philip Nel Park",5,3,2,10500
Town-house,Pretoria,Brooklyn,3,3,6,30000
Apartment,Pretoria,"Alphen Park",1,1,4,18500
Town-house,Pretoria,"Willow Glen",3,3,4,23000
Apartment,Pretoria,Menlyn,1,1,1,30000
House,Pretoria,"Waterkloof Ridge",6,7,4,90000
House,Pretoria,"Boardwalk Manor",4,4,2,65000
Apartment,Pretoria,Hatfield,1,1,1,8250
Apartment,Pretoria,Menlyn,2,2,2,29500
Apartment,Pretoria,Muckleneuk,1,1,1,8350
House,Pretoria,"Nieuw Muckleneuk",1,1,1,13800
Apartment,Pretoria,"Alphen Park",1,1,4,18500
Apartment,Pretoria,Brooklyn,2,2,1,12000
House,Pretoria,"Waterkloof Ridge",3,4,4,28000
House,Pretoria,"Moreleta Park",3,3,5,60000
Apartment,Pretoria,"Alphen Park",2,2,4,25000
Apartment,Pretoria,Brooklyn,2,2,2,10500
House,Pretoria,"Savannah Country Estate",6,6,2,25000
Apartment,Pretoria,Sunnyside,1,2,1,1950
Apartment,Pretoria,Hazeldean,2,2,1,8800
Apartment,Pretoria,"Silver Lakes Golf Estate",2,4,1,22000
Apartment,Pretoria,Brooklyn,3,1,2,52000
Apartment,Pretoria,Menlyn,1,4,3,23000
House,Pretoria,"Woodhill Golf Estate",4,1,1,65000
Apartment,Pretoria,"Menlo Park",1,1,2,11900
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,1,17000
Apartment,Pretoria,"Pretoria Central",1,2,2,4000
Apartment,Pretoria,Hazeldean,3,2,2,9500
Town-house,Pretoria,"Sable Hills",2,2,1,19500
Town-house,Pretoria,"Sable Hills",2,1,2,25000
Apartment,Pretoria,Mayville,2,1,1,4880
Apartment,Pretoria,"Menlo Park",1,1,2,2825
Apartment,Pretoria,"Silver Lakes",1,1,2,10000
Apartment,Pretoria,Arcadia,1,1,1,4120
Apartment,Pretoria,"Faerie Glen",2,1,2,12000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,1,23000
Apartment,Pretoria,Hatfield,1,1,3,6680
House,Pretoria,"Silver Lakes Golf Estate",1,1,2,13900
House,Pretoria,"Pretoria North",3,2,3,16000
House,Pretoria,"Savannah Country Estate",6,6,1,49000
Apartment,Pretoria,"Capital Park",1,1,1,2800
Apartment,Pretoria,"Silver Lakes Golf Estate",1,1,1,16500
Apartment,Pretoria,Hatfield,1,1,1,6680
Apartment,Pretoria,Arcadia,1,1,1,4221
Apartment,Pretoria,Arcadia,1,1,1,5200
Apartment,Pretoria,"Capital Park",1,1,2,3940
Apartment,Pretoria,Dorandia,2,3,1,5410
House,Pretoria,Riviera,1,1,1,17000
Apartment,Pretoria,Hatfield,3,3,1,4300
